;T
2283;0.4731182795698925
2284;0.4666666666666667
2285;0.4623655913978495
2286;0.4580645161290323
2287;0.46451612903225814
2288;0.46021505376344085
2289;0.44946236559139785
2290;0.4516129032258065
2291;0.4516129032258065
2292;0.4774193548387097
2293;0.4946236559139786
2294;0.503225806451613
2295;0.5225806451612903
2296;0.5741935483870969
2297;0.5548387096774194
2298;0.5892473118279571
2299;0.5870967741935484
2300;0.5913978494623657
2301;0.5677419354838711
2302;0.5548387096774194
2303;0.5612903225806453
2304;0.546236559139785
2305;0.5204301075268818
2306;0.5075268817204301
2307;0.513978494623656
2308;0.5182795698924731
2309;0.5096774193548388
2310;0.5053763440860216
2311;0.5053763440860216
2312;0.48602150537634414
2313;0.49247311827956997
2314;0.4881720430107528
2315;0.4881720430107528
2316;0.4688172043010753
2317;0.4903225806451613
2318;0.5505376344086023
2319;0.5849462365591399
2320;0.6602150537634409
2321;0.69247311827957
2322;0.7462365591397849
2323;0.7698924731182796
2324;0.8
2325;0.7720430107526882
2326;0.8
2327;0.7419354838709679
2328;0.703225806451613
2329;0.6580645161290323
2330;0.6172043010752689
2331;0.5849462365591399
2332;0.5548387096774194
2333;0.535483870967742
2334;0.5182795698924731
2335;0.4903225806451613
2336;0.4989247311827958
2337;0.4881720430107528
2338;0.4774193548387097
2339;0.4989247311827958
2340;0.4838709677419355
2341;0.4989247311827958
2342;0.5333333333333333
2343;0.5591397849462366
2344;0.6236559139784947
2345;0.6516129032258065
2346;0.6881720430107529
2347;0.7440860215053765
2348;0.7376344086021506
2349;0.7634408602150539
2350;0.7505376344086022
2351;0.7548387096774195
2352;0.713978494623656
2353;0.6494623655913979
2354;0.6107526881720431
2355;0.5655913978494624
2356;0.5419354838709678
2357;0.524731182795699
2358;0.5096774193548388
2359;0.4903225806451613
2360;0.4881720430107528
2361;0.4559139784946237
2362;0.44516129032258067
2363;0.47526881720430114
2364;0.43440860215053767
2365;0.47526881720430114
2366;0.5118279569892473
2367;0.5827956989247313
2368;0.6430107526881721
2369;0.6236559139784947
2370;0.6301075268817204
2371;0.6731182795698926
2372;0.713978494623656
2373;0.7182795698924732
2374;0.7053763440860216
2375;0.7161290322580646
2376;0.7010752688172044
2377;0.6645161290322581
2378;0.6279569892473119
2379;0.5956989247311829
2380;0.5827956989247313
2381;0.5698924731182796
2382;0.556989247311828
2383;0.546236559139785
2384;0.556989247311828
2385;0.5182795698924731
2386;0.5311827956989248
2387;0.5118279569892473
2388;0.4795698924731183
2389;0.4881720430107528
2390;0.5311827956989248
2391;0.5827956989247313
2392;0.6709677419354839
2393;0.7569892473118279
2394;0.7913978494623657
2395;0.817204301075269
2396;0.849462365591398
2397;0.843010752688172
2398;0.8408602150537636
2399;0.806451612903226
2400;0.7526881720430109
2401;0.6967741935483872
2402;0.6580645161290323
2403;0.6129032258064517
2404;0.5827956989247313
2405;0.5720430107526883
2406;0.5655913978494624
2407;0.5419354838709678
2408;0.5526881720430108
2409;0.5333333333333333
2410;0.49677419354838714
2411;0.5075268817204301
2412;0.5311827956989248
2413;0.546236559139785
2414;0.5698924731182796
2415;0.6215053763440861
2416;0.6709677419354839
2417;0.7118279569892474
2418;0.7806451612903227
2419;0.817204301075269
2420;0.43479202021615404
2421;0.43479202021615404
2422;0.43479202021615404
2423;0.43479202021615404
2424;0.43479202021615404
2425;0.43479202021615404
2426;0.43479202021615404
2427;0.43479202021615404
2428;0.43479202021615404
2429;0.43479202021615404
2430;0.43479202021615404
2431;0.43479202021615404
2432;0.43479202021615404
2433;0.43479202021615404
2434;0.43479202021615404
2435;0.43479202021615404
2436;0.43479202021615404
2437;0.43479202021615404
2438;0.43479202021615404
2439;0.43479202021615404
2440;0.43479202021615404
2441;0.43479202021615404
2442;0.43479202021615404
2443;0.43479202021615404
2444;0.43479202021615404
2445;0.43479202021615404
2446;0.43479202021615404
2447;0.43479202021615404
2448;0.43479202021615404
2449;0.43479202021615404
2450;0.43479202021615404
2451;0.43479202021615404
2452;0.43479202021615404
2453;0.43479202021615404
2454;0.43479202021615404
2455;0.43479202021615404
2456;0.43479202021615404
2457;0.43479202021615404
2458;0.4473118279569892
2459;0.432258064516129
2460;0.4408602150537635
2461;0.4881720430107528
2462;0.5419354838709678
2463;0.5806451612903227
2464;0.6387096774193549
2465;0.6774193548387097
2466;0.6903225806451614
2467;0.6881720430107529
2468;0.6752688172043012
2469;0.7096774193548389
2470;0.69247311827957
2471;0.6881720430107529
2472;0.6559139784946237
2473;0.6021505376344087
2474;0.5677419354838711
2475;0.5376344086021506
2476;0.5096774193548388
2477;0.4903225806451613
2478;0.48172043010752696
2479;0.47096774193548396
2480;0.5161290322580646
2481;0.49247311827956997
2482;0.4666666666666667
2483;0.44946236559139785
2484;0.42365591397849467
2485;0.432258064516129
2486;0.4838709677419355
2487;0.5311827956989248
2488;0.6236559139784947
2489;0.6946236559139786
2490;0.7096774193548389
2491;0.7161290322580646
2492;0.703225806451613
2493;0.724731182795699
2494;0.7612903225806452
2495;0.7526881720430109
2496;0.7225806451612904
2497;0.6645161290322581
2498;0.6301075268817204
2499;0.5827956989247313
2500;0.556989247311828
2501;0.5526881720430108
2502;0.5333333333333333
2503;0.5311827956989248
2504;0.5096774193548388
2505;0.5075268817204301
2506;0.4881720430107528
2507;0.5075268817204301
2508;0.4774193548387097
2509;0.48172043010752696
2510;0.5075268817204301
2511;0.556989247311828
2512;0.6537634408602151
2513;0.7333333333333335
2514;0.7913978494623657
2515;0.8021505376344087
2516;0.7806451612903227
2517;0.789247311827957
2518;0.778494623655914
2519;0.7397849462365592
2520;0.713978494623656
2521;0.6903225806451614
2522;0.6537634408602151
2523;0.6279569892473119
2524;0.6021505376344087
2525;0.5720430107526883
2526;0.5483870967741936
2527;0.5419354838709678
2528;0.5419354838709678
2529;0.5333333333333333
2530;0.5505376344086023
2531;0.49677419354838714
2532;0.5161290322580646
2533;0.5118279569892473
2534;0.5720430107526883
2535;0.6215053763440861
2536;0.6666666666666667
2537;0.7096774193548389
2538;0.7268817204301076
2539;0.7462365591397849
2540;0.7591397849462366
2541;0.8
2542;0.810752688172043
2543;0.8
2544;0.7569892473118279
2545;0.69247311827957
2546;0.6494623655913979
2547;0.6236559139784947
2548;0.5870967741935484
2549;0.5698924731182796
2550;0.5505376344086023
2551;0.535483870967742
2552;0.5741935483870969
2553;0.5376344086021506
2554;0.5075268817204301
2555;0.5118279569892473
2556;0.4731182795698925
2557;0.503225806451613
2558;0.5333333333333333
2559;0.5935483870967743
2560;0.6838709677419356
2561;0.7483870967741936
2562;0.7720430107526882
2563;0.7870967741935485
2564;0.8043010752688173
2565;0.8129032258064517
2566;0.8193548387096776
2567;0.8021505376344087
2568;0.7483870967741936
2569;0.6838709677419356
2570;0.6451612903225807
2571;0.6021505376344087
2572;0.5784946236559141
2573;0.5634408602150538
2574;0.556989247311828
2575;0.5225806451612903
2576;0.49677419354838714
2577;0.46021505376344085
2578;0.49677419354838714
2579;0.46021505376344085
2580;0.4408602150537635
2581;0.46451612903225814
2582;0.5118279569892473
2583;0.5677419354838711
2584;0.6860215053763442
2585;0.7827956989247312
2586;0.821505376344086
2587;0.8516129032258066
2588;0.864516129032258
2589;0.8666666666666667
2590;0.8408602150537636
2591;0.7720430107526882
2592;0.7354838709677419
2593;0.6967741935483872
2594;0.6688172043010754
2595;0.6516129032258065
2596;0.6365591397849463
2597;0.6258064516129033
2598;0.6107526881720431
2599;0.5892473118279571
2600;0.5827956989247313
2601;0.5397849462365591
2602;0.5397849462365591
2603;0.556989247311828
2604;0.546236559139785
2605;0.546236559139785
2606;0.5720430107526883
2607;0.6258064516129033
2608;0.7075268817204302
2609;0.7978494623655915
2610;0.853763440860215
2611;0.8795698924731183
2612;0.9290322580645162
2613;0.9397849462365592
2614;0.9483870967741937
2615;0.9311827956989248
2616;0.8774193548387097
2617;0.778494623655914
2618;0.7440860215053765
2619;0.6967741935483872
2620;0.6645161290322581
2621;0.6473118279569893
2622;0.6258064516129033
2623;0.6150537634408603
2624;0.6000000000000001
2625;0.5311827956989248
2626;0.556989247311828
2627;0.556989247311828
2628;0.5505376344086023
2629;0.5483870967741936
2630;0.5892473118279571
2631;0.6537634408602151
2632;0.7419354838709679
2633;0.821505376344086
2634;0.8473118279569893
2635;0.89247311827957
2636;0.903225806451613
2637;0.9096774193548388
2638;0.8989247311827958
2639;0.881720430107527
2640;0.8365591397849463
2641;0.7698924731182796
2642;0.7268817204301076
2643;0.6795698924731184
2644;0.6559139784946237
2645;0.6387096774193549
2646;0.6387096774193549
2647;0.6322580645161291
2648;0.6279569892473119
2649;0.6000000000000001
2650;0.5741935483870969
2651;0.5978494623655914
2652;0.5849462365591399
2653;0.5720430107526883
2654;0.6236559139784947
2655;0.6494623655913979
2656;0.7376344086021506
2657;0.8021505376344087
2658;0.8043010752688173
2659;0.853763440860215
2660;0.8408602150537636
2661;0.8408602150537636
2662;0.8580645161290323
2663;0.838709677419355
2664;0.8344086021505377
2665;0.7870967741935485
2666;0.7268817204301076
2667;0.6967741935483872
2668;0.6709677419354839
2669;0.6473118279569893
2670;0.6279569892473119
2671;0.6172043010752689
2672;0.6000000000000001
2673;0.6172043010752689
2674;0.6193548387096774
2675;0.5698924731182796
2676;0.6086021505376344
2677;0.6279569892473119
2678;0.6516129032258065
2679;0.703225806451613
2680;0.7763440860215055
2681;0.8365591397849463
2682;0.827956989247312
2683;0.8344086021505377
2684;0.8860215053763442
2685;0.8688172043010753
2686;0.8946236559139786
2687;0.8752688172043012
2688;0.7612903225806452
2689;0.7720430107526882
2690;0.7268817204301076
2691;0.6903225806451614
2692;0.6623655913978496
2693;0.6387096774193549
2694;0.6236559139784947
2695;0.6043010752688173
2696;0.6193548387096774
2697;0.6064516129032259
2698;0.5763440860215054
2699;0.5440860215053764
2700;0.5655913978494624
2701;0.5806451612903227
2702;0.6129032258064517
2703;0.6473118279569893
2704;0.7204301075268819
2705;0.7763440860215055
2706;0.827956989247312
2707;0.849462365591398
2708;0.860215053763441
2709;0.853763440860215
2710;0.853763440860215
2711;0.8344086021505377
2712;0.7827956989247312
2713;0.7397849462365592
2714;0.7053763440860216
2715;0.6580645161290323
2716;0.6365591397849463
2717;0.6172043010752689
2718;0.6021505376344087
2719;0.5978494623655914
2720;0.5849462365591399
2721;0.6129032258064517
2722;0.5849462365591399
2723;0.5806451612903227
2724;0.5741935483870969
2725;0.5935483870967743
2726;0.6301075268817204
2727;0.6709677419354839
2728;0.7634408602150539
2729;0.7849462365591399
2730;0.806451612903226
2731;0.8344086021505377
2732;0.8752688172043012
2733;0.860215053763441
2734;0.838709677419355
2735;0.789247311827957
2736;0.7634408602150539
2737;0.7161290322580646
2738;0.6752688172043012
2739;0.6301075268817204
2740;0.6021505376344087
2741;0.5892473118279571
2742;0.556989247311828
2743;0.5612903225806453
2744;0.5440860215053764
2745;0.5096774193548388
2746;0.5268817204301076
2747;0.47526881720430114
2748;0.48172043010752696
2749;0.5010752688172043
2750;0.5397849462365591
2751;0.5849462365591399
2752;0.6838709677419356
2753;0.7698924731182796
2754;0.821505376344086
2755;0.827956989247312
2756;0.8451612903225807
2757;0.8559139784946237
2758;0.8580645161290323
2759;0.8344086021505377
2760;0.8
2761;0.7268817204301076
2762;0.6666666666666667
2763;0.6301075268817204
2764;0.6150537634408603
2765;0.5827956989247313
2766;0.556989247311828
2767;0.5677419354838711
2768;0.5268817204301076
2769;0.5182795698924731
2770;0.49677419354838714
2771;0.4774193548387097
2772;0.4989247311827958
2773;0.535483870967742
2774;0.5505376344086023
2775;0.5870967741935484
2776;0.6774193548387097
2777;0.7698924731182796
2778;0.810752688172043
2779;0.8559139784946237
2780;0.8688172043010753
2781;0.8860215053763442
2782;0.8774193548387097
2783;0.8559139784946237
2784;0.810752688172043
2785;0.7354838709677419
2786;0.6881720430107529
2787;0.6473118279569893
2788;0.6000000000000001
2789;0.5849462365591399
2790;0.5720430107526883
2791;0.5892473118279571
2792;0.524731182795699
2793;0.5053763440860216
2794;0.46451612903225814
2795;0.5053763440860216
2796;0.4946236559139786
2797;0.5053763440860216
2798;0.5505376344086023
2799;0.6000000000000001
2800;0.6989247311827959
2801;0.7741935483870969
2802;0.8193548387096776
2803;0.8451612903225807
2804;0.8903225806451613
2805;0.9096774193548388
2806;0.903225806451613
2807;0.8860215053763442
2808;0.843010752688172
2809;0.7634408602150539
2810;0.7010752688172044
2811;0.6602150537634409
2812;0.6279569892473119
2813;0.6043010752688173
2814;0.5870967741935484
2815;0.5956989247311829
2816;0.5419354838709678
2817;0.546236559139785
2818;0.546236559139785
2819;0.5096774193548388
2820;0.5096774193548388
2821;0.5333333333333333
2822;0.5763440860215054
2823;0.6150537634408603
2824;0.6967741935483872
2825;0.7763440860215055
2826;0.8623655913978496
2827;0.89247311827957
2828;0.8989247311827958
2829;0.9053763440860216
2830;0.89247311827957
2831;0.8903225806451613
2832;0.8559139784946237
2833;0.7763440860215055
2834;0.7419354838709679
2835;0.6946236559139786
2836;0.6602150537634409
2837;0.6387096774193549
2838;0.6193548387096774
2839;0.6064516129032259
2840;0.5935483870967743
2841;0.5741935483870969
2842;0.5892473118279571
2843;0.556989247311828
2844;0.5548387096774194
2845;0.5741935483870969
2846;0.6193548387096774
2847;0.6774193548387097
2848;0.7849462365591399
2849;0.864516129032258
2850;0.9096774193548388
2851;0.9569892473118281
2852;0.9548387096774195
2853;0.9225806451612905
2854;0.9290322580645162
2855;0.8838709677419356
2856;0.8344086021505377
2857;0.806451612903226
2858;0.7655913978494625
2859;0.7182795698924732
2860;0.7096774193548389
2861;0.6903225806451614
2862;0.681720430107527
2863;0.6516129032258065
2864;0.6322580645161291
2865;0.6172043010752689
2866;0.5677419354838711
2867;0.5913978494623657
2868;0.6322580645161291
2869;0.5978494623655914
2870;0.6537634408602151
2871;0.6752688172043012
2872;0.681720430107527
2873;0.7591397849462366
2874;0.9075268817204302
2875;0.9397849462365592
2876;0.9247311827956991
2877;0.9419354838709678
2878;0.9204301075268818
2879;0.881720430107527
2880;0.8236559139784947
2881;0.7913978494623657
2882;0.7634408602150539
2883;0.7333333333333335
2884;0.6967741935483872
2885;0.6731182795698926
2886;0.6666666666666667
2887;0.6365591397849463
2888;0.6408602150537634
2889;0.6387096774193549
2890;0.6301075268817204
2891;0.6129032258064517
2892;0.6193548387096774
2893;0.6215053763440861
2894;0.6215053763440861
2895;0.6301075268817204
2896;0.6967741935483872
2897;0.7483870967741936
2898;0.7698924731182796
2899;0.7806451612903227
2900;0.7763440860215055
2901;0.7548387096774195
2902;0.7376344086021506
2903;0.7333333333333335
2904;0.7075268817204302
2905;0.6494623655913979
2906;0.6129032258064517
2907;0.5741935483870969
2908;0.5505376344086023
2909;0.535483870967742
2910;0.5290322580645161
2911;0.5182795698924731
2912;0.5053763440860216
2913;0.5204301075268818
2914;0.5225806451612903
2915;0.5075268817204301
2916;0.4946236559139786
2917;0.513978494623656
2918;0.5784946236559141
2919;0.6150537634408603
2920;0.6666666666666667
2921;0.7118279569892474
2922;0.7376344086021506
2923;0.7569892473118279
2924;0.7526881720430109
2925;0.7526881720430109
2926;0.7376344086021506
2927;0.724731182795699
2928;0.69247311827957
2929;0.6258064516129033
2930;0.6021505376344087
2931;0.5720430107526883
2932;0.5440860215053764
2933;0.5376344086021506
2934;0.5290322580645161
2935;0.5053763440860216
2936;0.513978494623656
2937;0.4795698924731183
2938;0.4838709677419355
2939;0.4838709677419355
2940;0.4989247311827958
2941;0.4795698924731183
2942;0.546236559139785
2943;0.5935483870967743
2944;0.6408602150537634
2945;0.6645161290322581
2946;0.6752688172043012
2947;0.724731182795699
2948;0.7333333333333335
2949;0.7376344086021506
2950;0.7505376344086022
2951;0.7290322580645162
2952;0.6774193548387097
2953;0.6193548387096774
2954;0.5849462365591399
2955;0.5612903225806453
2956;0.5397849462365591
2957;0.5290322580645161
2958;0.5053763440860216
2959;0.48602150537634414
2960;0.49677419354838714
2961;0.5290322580645161
2962;0.4688172043010753
2963;0.47096774193548396
2964;0.43870967741935485
2965;0.4623655913978495
2966;0.4989247311827958
2967;0.5075268817204301
2968;0.5440860215053764
2969;0.5935483870967743
2970;0.6537634408602151
2971;0.6215053763440861
2972;0.5612903225806453
2973;0.6000000000000001
2974;0.5741935483870969
2975;0.556989247311828
2976;0.5483870967741936
2977;0.5483870967741936
2978;0.5419354838709678
2979;0.524731182795699
2980;0.4989247311827958
2981;0.4903225806451613
2982;0.4666666666666667
2983;0.4559139784946237
2984;0.4365591397849462
2985;0.44516129032258067
2986;0.39139784946236567
2987;0.3978494623655915
2988;0.389247311827957
2989;0.41290322580645167
2990;0.45376344086021503
2991;0.5075268817204301
2992;0.6086021505376344
2993;0.713978494623656
2994;0.7655913978494625
2995;0.7827956989247312
2996;0.767741935483871
2997;0.6881720430107529
2998;0.6494623655913979
2999;0.7268817204301076
3000;0.7290322580645162
3001;0.6623655913978496
3002;0.6279569892473119
3003;0.6000000000000001
3004;0.5827956989247313
3005;0.5634408602150538
3006;0.5483870967741936
3007;0.535483870967742
3008;0.5182795698924731
3009;0.4795698924731183
3010;0.48172043010752696
3011;0.44516129032258067
3012;0.44516129032258067
3013;0.4688172043010753
3014;0.5161290322580646
3015;0.556989247311828
3016;0.6903225806451614
3017;0.7591397849462366
3018;0.7956989247311829
3019;0.7741935483870969
3020;0.8086021505376345
3021;0.8
3022;0.7354838709677419
3023;0.8150537634408603
3024;0.810752688172043
3025;0.7354838709677419
3026;0.6795698924731184
3027;0.6387096774193549
3028;0.6064516129032259
3029;0.5849462365591399
3030;0.556989247311828
3031;0.5440860215053764
3032;0.546236559139785
3033;0.513978494623656
3034;0.5053763440860216
3035;0.5010752688172043
3036;0.4946236559139786
3037;0.4989247311827958
3038;0.5333333333333333
3039;0.5655913978494624
3040;0.6344086021505377
3041;0.7096774193548389
3042;0.7591397849462366
3043;0.8086021505376345
3044;0.8193548387096776
3045;0.838709677419355
3046;0.8258064516129033
3047;0.8043010752688173
3048;0.7655913978494625
3049;0.6967741935483872
3050;0.6580645161290323
3051;0.6150537634408603
3052;0.5935483870967743
3053;0.5677419354838711
3054;0.5634408602150538
3055;0.5526881720430108
3056;0.5505376344086023
3057;0.5182795698924731
3058;0.5053763440860216
3059;0.4774193548387097
3060;0.48602150537634414
3061;0.48172043010752696
3062;0.5225806451612903
3063;0.5612903225806453
3064;0.6602150537634409
3065;0.7462365591397849
3066;0.7806451612903227
3067;0.8258064516129033
3068;0.8473118279569893
3069;0.8580645161290323
3070;0.860215053763441
3071;0.843010752688172
3072;0.8129032258064517
3073;0.7376344086021506
3074;0.69247311827957
3075;0.6537634408602151
3076;0.6193548387096774
3077;0.5935483870967743
3078;0.5720430107526883
3079;0.5483870967741936
3080;0.5182795698924731
3081;0.49677419354838714
3082;0.4989247311827958
3083;0.5053763440860216
3084;0.4989247311827958
3085;0.4946236559139786
3086;0.5311827956989248
3087;0.5784946236559141
3088;0.7053763440860216
3089;0.7956989247311829
3090;0.8344086021505377
3091;0.8860215053763442
3092;0.9075268817204302
3093;0.8946236559139786
3094;0.9247311827956991
3095;0.903225806451613
3096;0.8451612903225807
3097;0.7720430107526882
3098;0.7225806451612904
3099;0.6795698924731184
3100;0.6408602150537634
3101;0.6172043010752689
3102;0.5956989247311829
3103;0.6064516129032259
3104;0.5634408602150538
3105;0.5720430107526883
3106;0.5419354838709678
3107;0.4946236559139786
3108;0.47526881720430114
3109;0.4989247311827958
3110;0.5268817204301076
3111;0.5935483870967743
3112;0.7204301075268819
3113;0.821505376344086
3114;0.8559139784946237
3115;0.8881720430107528
3116;0.9053763440860216
3117;0.9290322580645162
3118;0.9311827956989248
3119;0.903225806451613
3120;0.849462365591398
3121;0.7698924731182796
3122;0.7204301075268819
3123;0.6795698924731184
3124;0.6645161290322581
3125;0.6408602150537634
3126;0.6430107526881721
3127;0.6172043010752689
3128;0.6129032258064517
3129;0.5505376344086023
3130;0.5182795698924731
3131;0.49677419354838714
3132;0.5010752688172043
3133;0.5333333333333333
3134;0.5827956989247313
3135;0.6236559139784947
3136;0.7376344086021506
3137;0.832258064516129
3138;0.881720430107527
3139;0.8838709677419356
3140;0.9118279569892475
3141;0.9311827956989248
3142;0.9118279569892475
3143;0.89247311827957
3144;0.8516129032258066
3145;0.778494623655914
3146;0.7225806451612904
3147;0.6903225806451614
3148;0.6731182795698926
3149;0.6688172043010754
3150;0.6344086021505377
3151;0.6258064516129033
3152;0.5870967741935484
3153;0.5827956989247313
3154;0.5440860215053764
3155;0.5806451612903227
3156;0.5548387096774194
3157;0.5741935483870969
3158;0.6215053763440861
3159;0.6731182795698926
3160;0.789247311827957
3161;0.860215053763441
3162;0.8774193548387097
3163;0.8967741935483872
3164;0.9376344086021507
3165;0.9612903225806452
3166;0.9311827956989248
3167;0.9290322580645162
3168;0.864516129032258
3169;0.7870967741935485
3170;0.7419354838709679
3171;0.7053763440860216
3172;0.6881720430107529
3173;0.6645161290322581
3174;0.6494623655913979
3175;0.6344086021505377
3176;0.5956989247311829
3177;0.6301075268817204
3178;0.6064516129032259
3179;0.5419354838709678
3180;0.5376344086021506
3181;0.5612903225806453
3182;0.5956989247311829
3183;0.6451612903225807
3184;0.7698924731182796
3185;0.8580645161290323
3186;0.8774193548387097
3187;0.9096774193548388
3188;0.903225806451613
3189;0.9440860215053765
3190;0.9591397849462368
3191;0.9354838709677421
3192;0.89247311827957
3193;0.817204301075269
3194;0.7569892473118279
3195;0.7118279569892474
3196;0.6881720430107529
3197;0.6623655913978496
3198;0.6387096774193549
3199;0.6193548387096774
3200;0.6086021505376344
3201;0.5827956989247313
3202;0.5526881720430108
3203;0.5763440860215054
3204;0.5784946236559141
3205;0.5720430107526883
3206;0.6086021505376344
3207;0.6451612903225807
3208;0.7720430107526882
3209;0.843010752688172
3210;0.903225806451613
3211;0.9440860215053765
3212;0.9612903225806452
3213;0.9935483870967743
3214;1.0
3215;0.9741935483870968
3216;0.913978494623656
3217;0.838709677419355
3218;0.7827956989247312
3219;0.7333333333333335
3220;0.6946236559139786
3221;0.6731182795698926
3222;0.6559139784946237
3223;0.6365591397849463
3224;0.6430107526881721
3225;0.5741935483870969
3226;0.5913978494623657
3227;0.5483870967741936
3228;0.5806451612903227
3229;0.5677419354838711
3230;0.6129032258064517
3231;0.6645161290322581
3232;0.7763440860215055
3233;0.843010752688172
3234;0.903225806451613
3235;0.9483870967741937
3236;0.9419354838709678
3237;0.9677419354838711
3238;0.9612903225806452
3239;0.9247311827956991
3240;0.8731182795698926
3241;0.810752688172043
3242;0.7526881720430109
3243;0.6881720430107529
3244;0.6645161290322581
3245;0.6537634408602151
3246;0.6387096774193549
3247;0.6215053763440861
3248;0.6086021505376344
3249;0.5956989247311829
3250;0.5806451612903227
3251;0.5698924731182796
3252;0.5655913978494624
3253;0.5827956989247313
3254;0.6129032258064517
3255;0.6430107526881721
3256;0.7440860215053765
3257;0.827956989247312
3258;0.853763440860215
3259;0.864516129032258
3260;0.8021505376344087
3261;0.843010752688172
3262;0.827956989247312
3263;0.7956989247311829
3264;0.7354838709677419
3265;0.6838709677419356
3266;0.6473118279569893
3267;0.6258064516129033
3268;0.6279569892473119
3269;0.6215053763440861
3270;0.5505376344086023
3271;0.5526881720430108
3272;0.5720430107526883
3273;0.5784946236559141
3274;0.5591397849462366
3275;0.524731182795699
3276;0.5440860215053764
3277;0.5655913978494624
3278;0.5677419354838711
3279;0.5763440860215054
3280;0.6215053763440861
3281;0.6344086021505377
3282;0.6473118279569893
3283;0.6666666666666667
3284;0.681720430107527
3285;0.7182795698924732
3286;0.7118279569892474
3287;0.6860215053763442
3288;0.6344086021505377
3289;0.6602150537634409
3290;0.6537634408602151
3291;0.6365591397849463
3292;0.6279569892473119
3293;0.6193548387096774
3294;0.6129032258064517
3295;0.6000000000000001
3296;0.6043010752688173
3297;0.5978494623655914
3298;0.5913978494623657
3299;0.5849462365591399
3300;0.5870967741935484
3301;0.6107526881720431
3302;0.6408602150537634
3303;0.6602150537634409
3304;0.7225806451612904
3305;0.7698924731182796
3306;0.7870967741935485
3307;0.8021505376344087
3308;0.7978494623655915
3309;0.821505376344086
3310;0.8021505376344087
3311;0.7849462365591399
3312;0.7505376344086022
3313;0.7397849462365592
3314;0.6967741935483872
3315;0.6666666666666667
3316;0.6516129032258065
3317;0.6365591397849463
3318;0.6494623655913979
3319;0.6236559139784947
3320;0.5956989247311829
3321;0.6000000000000001
3322;0.5698924731182796
3323;0.5806451612903227
3324;0.5376344086021506
3325;0.5720430107526883
3326;0.5698924731182796
3327;0.6043010752688173
3328;0.6709677419354839
3329;0.7118279569892474
3330;0.7096774193548389
3331;0.7225806451612904
3332;0.7225806451612904
3333;0.7419354838709679
3334;0.7462365591397849
3335;0.7376344086021506
3336;0.7161290322580646
3337;0.6516129032258065
3338;0.6365591397849463
3339;0.6021505376344087
3340;0.5849462365591399
3341;0.5827956989247313
3342;0.5677419354838711
3343;0.5483870967741936
3344;0.5311827956989248
3345;0.5483870967741936
3346;0.48172043010752696
3347;0.4838709677419355
3348;0.47526881720430114
3349;0.4903225806451613
3350;0.5225806451612903
3351;0.6000000000000001
3352;0.7161290322580646
3353;0.7763440860215055
3354;0.8021505376344087
3355;0.7849462365591399
3356;0.7698924731182796
3357;0.8
3358;0.832258064516129
3359;0.7806451612903227
3360;0.8
3361;0.7354838709677419
3362;0.6774193548387097
3363;0.6559139784946237
3364;0.6344086021505377
3365;0.6064516129032259
3366;0.5870967741935484
3367;0.5720430107526883
3368;0.5935483870967743
3369;0.5806451612903227
3370;0.5548387096774194
3371;0.5010752688172043
3372;0.49677419354838714
3373;0.5053763440860216
3374;0.556989247311828
3375;0.6172043010752689
3376;0.724731182795699
3377;0.7806451612903227
3378;0.8
3379;0.8236559139784947
3380;0.789247311827957
3381;0.870967741935484
3382;0.8688172043010753
3383;0.8451612903225807
3384;0.8086021505376345
3385;0.7290322580645162
3386;0.6795698924731184
3387;0.6537634408602151
3388;0.6344086021505377
3389;0.6064516129032259
3390;0.5935483870967743
3391;0.5806451612903227
3392;0.546236559139785
3393;0.5376344086021506
3394;0.5505376344086023
3395;0.535483870967742
3396;0.535483870967742
3397;0.535483870967742
3398;0.5655913978494624
3399;0.6172043010752689
3400;0.7333333333333335
3401;0.789247311827957
3402;0.817204301075269
3403;0.8516129032258066
3404;0.8344086021505377
3405;0.881720430107527
3406;0.8860215053763442
3407;0.8623655913978496
3408;0.827956989247312
3409;0.7569892473118279
3410;0.7053763440860216
3411;0.6666666666666667
3412;0.6451612903225807
3413;0.6215053763440861
3414;0.43479202021615404
3415;0.5935483870967743
3416;0.5806451612903227
3417;0.5505376344086023
3418;0.5526881720430108
3419;0.5505376344086023
3420;0.5268817204301076
3421;0.556989247311828
3422;0.5827956989247313
3423;0.6279569892473119
3424;0.7462365591397849
3425;0.8150537634408603
3426;0.8688172043010753
3427;0.8967741935483872
3428;0.860215053763441
3429;0.9010752688172045
3430;0.9096774193548388
3431;0.881720430107527
3432;0.843010752688172
3433;0.7720430107526882
3434;0.724731182795699
3435;0.6881720430107529
3436;0.6559139784946237
3437;0.6365591397849463
3438;0.6129032258064517
3439;0.5935483870967743
3440;0.5806451612903227
3441;0.5741935483870969
3442;0.546236559139785
3443;0.5634408602150538
3444;0.5419354838709678
3445;0.5591397849462366
3446;0.5784946236559141
3447;0.6279569892473119
3448;0.7376344086021506
3449;0.8021505376344087
3450;0.8451612903225807
3451;0.8838709677419356
3452;0.860215053763441
3453;0.9053763440860216
3454;0.8946236559139786
3455;0.8688172043010753
3456;0.827956989247312
3457;0.7526881720430109
3458;0.7010752688172044
3459;0.6752688172043012
3460;0.6387096774193549
3461;0.6301075268817204
3462;0.6279569892473119
3463;0.6150537634408603
3464;0.6043010752688173
3465;0.5892473118279571
